lat,lon,true_label,pred_label,prob_low,prob_medium,prob_high,traffic_load,est_pavement_age,streetuse,length_m,water_main_avg_age,is_truck_route,is_snow_route,neighbourhood,tree_count_30m,sewer_combined_pct,slope_pct,elevation_m,complaint_total,is_bikeway,utility_density,drainage_risk,ROW_width,pred_fusion,pred_xgb,pred_stacked,pred_tuned,fusion_prob_low,fusion_prob_med,fusion_prob_high,xgb_prob_low,xgb_prob_med,xgb_prob_high,stacked_prob_low,stacked_prob_med,stacked_prob_high
49.26425719340707,-123.10677921111616,0,1,0.34139575511217113,0.41274199783802035,0.24586221277713774,0.8999999999999999,48.72727272727273,Residential,100,48.72727272727273,0,0,Mount Pleasant,11,0.0,9.792744604173985,26.0,0.0,0,26,0.0,7.0,0,0,1,1,0.38877228,0.37358743,0.23764023,0.55186594,0.3242697,0.123864375,0.32807648,0.47371048,0.19821301
49.27698501410317,-123.10423372514954,1,1,0.12850669100880624,0.5045805826783181,0.36691276431083675,5.5,49.0,Arterial,50,0.0,1,1,Downtown,0,0.0,5.243579636806479,8.0,0.0,1,8,0.0,66.0,1,1,1,1,0.051087737,0.485971,0.46294126,0.33948094,0.49151987,0.16899922,0.14405186,0.5452889,0.31065926
49.215120035216486,-123.15282668982408,1,0,0.49092063456773755,0.2740870714187622,0.2349922925233841,0.8999999999999999,45.333333333333336,Residential,230,0.0,0,0,Kerrisdale,12,0.0,2.3301172107385546,28.0,0.0,0,4,0.0,66.0,0,0,0,0,0.5178221,0.2506425,0.2315354,0.52625495,0.21464992,0.25909513,0.5068622,0.2998454,0.19329241
49.2696961701767,-123.04811348395582,1,1,0.40158682614564895,0.5263382807374001,0.07207488380372523,0.8999999999999999,40.0,Residential,50,40.0,0,0,Hastings-Sunrise,8,1.0,5.007612422458493,59.0,0.0,0,9,1155.6,66.0,1,0,1,1,0.44974175,0.4765685,0.073689766,0.55132425,0.421978,0.02669769,0.380771,0.57394433,0.045284666
49.28067710081493,-123.04670477375896,1,1,0.3078671783208847,0.5180292412638664,0.17410361431539056,0.8999999999999999,5.0,Residential,102,5.0,0,0,Hastings-Sunrise,6,0.0,2.853093901657939,57.0,6.0,1,21,0.0,66.0,1,1,1,1,0.3832626,0.49332628,0.12341108,0.25674272,0.67320347,0.0700538,0.25730646,0.5724953,0.17019828
49.2760606088381,-123.10098819832622,0,1,0.17531341090798375,0.45664244592189784,0.36804413944482806,0.8999999999999999,45.333333333333336,Residential,161,0.0,0,0,Downtown,9,0.0,8.411219332254234,-1.0,0.0,0,12,0.0,7.0,1,2,1,1,0.12739255,0.45728496,0.41532248,0.13079652,0.37721848,0.49198502,0.15243426,0.4932612,0.35430458
49.25884394710855,-123.10113311310894,2,0,0.30606530904769896,0.35208628028631206,0.3418484181165695,2.9,51.0,Residential,100,51.0,1,0,Mount Pleasant,8,0.38461538461538464,3.984120544986367,49.0,0.0,0,37,438.6153846153847,7.0,2,0,1,0,0.15021566,0.3784587,0.4713256,0.5614085,0.23098502,0.20760646,0.3394977,0.3488881,0.31161425
49.27615007661331,-123.06175715035327,1,1,0.30627716332674026,0.4728890776634216,0.22083376049995423,3.0,62.0,Arterial,101,62.0,0,0,Grandview-Woodland,9,0.0,5.004742746053951,52.0,2.0,1,12,0.0,20.0,1,1,1,1,0.3863009,0.45216742,0.1615317,0.2992192,0.41241074,0.28837007,0.25084147,0.5319375,0.21722107
49.24460749495654,-123.13895381223188,2,2,0.060470623150467875,0.30485046356916423,0.6346789032220841,3.0,24.8,Arterial,50,24.8,0,0,Shaughnessy,0,0.0,2.5618433120186976,87.0,0.0,0,12,0.0,66.0,2,2,2,2,0.016280532,0.27745515,0.7062643,0.05130785,0.32446527,0.62422687,0.037069287,0.33920938,0.6237213
49.25836943066179,-123.02384310579065,1,1,0.1830780915915966,0.7526361882686614,0.06428570225834845,5.931297516513483,37.5,Residential,4,37.5,1,1,Renfrew-Collingwood,2,0.0,6.607170098351222,44.0,0.0,0,20,0.0,66.0,1,1,1,1,0.24892664,0.6590809,0.09199246,0.14886075,0.8218695,0.02926973,0.14581478,0.8186771,0.035508085
